,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.prnewswire.com:443/news-releases/aptiv-to-present-at-rbc-capital-markets-virtual-global-industrials-conference-301128510.html,,Aptiv to Present at RBC Capital Markets Virtual Global Industrials Conference,20200911T210000Z,,prnewswire.com,English,United States
1,https://www.prnewswire.com/news-releases/aptiv-to-present-at-rbc-capital-markets-virtual-global-industrials-conference-301128510.html,,Aptiv to Present at RBC Capital Markets Virtual Global Industrials Conference,20200911T210000Z,,prnewswire.com,English,United States
2,https://news.yahoo.com/aptiv-present-citis-2020-global-203000146.html,https://news.yahoo.com/amphtml/aptiv-present-citis-2020-global-203000146.html,Aptiv to Present at Citi 2020 Global Technology Conference,20200831T211500Z,https://s.yimg.com/uu/api/res/1.2/Serk94GgseqEJJrWxrDpUQ--~B/aD05MDt3PTQwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/ab96d11dd508df1723064d02582bb32d,news.yahoo.com,English,United States
3,https://www.prnewswire.com:443/news-releases/aptiv-to-present-at-citis-2020-global-technology-conference-301121265.html,,Aptiv to Present at Citi 2020 Global Technology Conference,20200831T210000Z,,prnewswire.com,English,United States
4,https://news.yahoo.com/aptiv-present-evercore-isi-virtual-205500828.html,https://news.yahoo.com/amphtml/aptiv-present-evercore-isi-virtual-205500828.html,Aptiv to Present at the Evercore ISI Virtual New Mobility & AI Forum,20200917T213000Z,https://s.yimg.com/uu/api/res/1.2/Serk94GgseqEJJrWxrDpUQ--~B/aD05MDt3PTQwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/ab96d11dd508df1723064d02582bb32d,news.yahoo.com,English,United States
5,https://www.prnewswire.com/news-releases/aptiv-to-present-at-the-evercore-isi-virtual-new-mobility--ai-forum-301133620.html,,Aptiv to Present at the Evercore ISI Virtual New Mobility & AI Forum,20200917T211500Z,,prnewswire.com,English,United States
6,https://www.prnewswire.com:443/news-releases/aptiv-to-present-at-the-evercore-isi-virtual-new-mobility--ai-forum-301133620.html,,Aptiv to Present at the Evercore ISI Virtual New Mobility & AI Forum,20200917T213000Z,,prnewswire.com,English,United States
7,https://cleantechnica.com/2020/08/21/aptiv-100000-commercial-robotaxi-rides-in-las-vegas/,https://cleantechnica.com/2020/08/21/aptiv-100000-commercial-robotaxi-rides-in-las-vegas/amp/,"Aptiv : 100 , 000+ Commercial Robotaxi Rides in Las Vegas",20200821T073000Z,https://cleantechnica.com/files/2020/08/Aptiv-robotaxi-Lyft-Las-Vegas-570x410.jpg,cleantechnica.com,English,United States
9,https://www.prnewswire.com:443/news-releases/aptiv-to-present-at-the-morgan-stanley-virtual-8th-annual-laguna-conference-301132475.html,,Aptiv to Present at the Morgan Stanley Virtual 8th Annual Laguna Conference,20200916T163000Z,,prnewswire.com,English,United States
10,https://www.prnewswire.com/news-releases/aptiv-to-present-at-the-morgan-stanley-virtual-8th-annual-laguna-conference-301132475.html,,Aptiv to Present at the Morgan Stanley Virtual 8th Annual Laguna Conference,20200916T163000Z,,prnewswire.com,English,United States
