,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.dailypolitical.com/2018/02/24/martin-kelly-sells-7500-shares-of-apollo-global-management-llc-apo-stock.html,https://www.dailypolitical.com/2018/02/24/martin-kelly-sells-7500-shares-of-apollo-global-management-llc-apo-stock.html/amp,"Martin Kelly Sells 7 , 500 Shares of Apollo Global Management LLC ( APO ) Stock",20180224T204500Z,,dailypolitical.com,English,United States
1,https://www.themarketsdaily.com/2018/02/21/advisory-services-network-llc-grows-holdings-in-apollo-global-management-llc-apo.html,https://www.themarketsdaily.com/2018/02/21/advisory-services-network-llc-grows-holdings-in-apollo-global-management-llc-apo.html/amp,Advisory Services Network LLC Grows Holdings in Apollo Global Management LLC ( APO ) ,20180221T093000Z,,themarketsdaily.com,English,United States
2,https://www.dailypolitical.com/2018/02/20/apollo-global-management-apo-shares-gap-down-on-insider-selling.html,https://www.dailypolitical.com/2018/02/20/apollo-global-management-apo-shares-gap-down-on-insider-selling.html/amp,Apollo Global Management ( APO ) Shares Gap Down on Insider Selling,20180221T071500Z,,dailypolitical.com,English,United States
3,https://www.dailypolitical.com/2018/02/14/oppenheimer-co-inc-has-3-07-million-stake-in-apollo-global-management-llc-apo.html,https://www.dailypolitical.com/2018/02/14/oppenheimer-co-inc-has-3-07-million-stake-in-apollo-global-management-llc-apo.html/amp,Oppenheimer & Co . Inc . Has $3 . 07 Million Stake in Apollo Global Management LLC ( APO ) ,20180214T121500Z,,dailypolitical.com,English,United States
4,https://www.themarketsdaily.com/2018/02/14/brokerages-expect-apollo-global-management-llc-apo-to-announce-0-70-earnings-per-share.html,https://www.themarketsdaily.com/2018/02/14/brokerages-expect-apollo-global-management-llc-apo-to-announce-0-70-earnings-per-share.html/amp,Brokerages Expect Apollo Global Management LLC ( APO ) to Announce $0 . 70 Earnings Per Share,20180215T004500Z,,themarketsdaily.com,English,United States
5,https://ledgergazette.com/2018/03/03/joshua-harris-sells-196278-shares-of-apollo-global-management-llc-apo-stock.html,https://ledgergazette.com/2018/03/03/joshua-harris-sells-196278-shares-of-apollo-global-management-llc-apo-stock.html/amp,"Insider Selling : Apollo Global Management LLC ( APO ) Insider Sells 196 , 278 Shares of Stock",20180304T010000Z,,ledgergazette.com,English,United States
6,https://www.dailypolitical.com/2018/02/11/apollo-global-management-llc-apo-director-buys-43084-80-in-stock.html,https://www.dailypolitical.com/2018/02/11/apollo-global-management-llc-apo-director-buys-43084-80-in-stock.html/amp,"Apollo Global Management LLC ( APO ) Director Buys $43 , 084 . 80 in Stock",20180211T163000Z,,dailypolitical.com,English,United States
9,https://ledgergazette.com/2018/03/04/joshua-harris-sells-94723-shares-of-apollo-global-management-llc-apo-stock.html,https://ledgergazette.com/2018/03/04/joshua-harris-sells-94723-shares-of-apollo-global-management-llc-apo-stock.html/amp,"Joshua Harris Sells 94 , 723 Shares of Apollo Global Management LLC ( NYSE : APO ) Stock",20180304T144500Z,,ledgergazette.com,English,United States
10,https://www.dispatchtribunal.com/2018/03/04/martin-kelly-sells-15000-shares-of-apollo-global-management-llc-apo-stock.html,https://www.dispatchtribunal.com/2018/03/04/martin-kelly-sells-15000-shares-of-apollo-global-management-llc-apo-stock.html/amp,"Insider Selling : Apollo Global Management LLC ( NYSE : APO ) CFO Sells 15 , 000 Shares of Stock",20180304T063000Z,,dispatchtribunal.com,English,United States
12,https://www.dispatchtribunal.com/2018/02/02/dividend-assets-capital-llc-boosts-stake-in-apollo-global-management-llc-apo.html,https://www.dispatchtribunal.com/2018/02/02/dividend-assets-capital-llc-boosts-stake-in-apollo-global-management-llc-apo.html/amp,Dividend Assets Capital LLC Boosts Stake in Apollo Global Management LLC ( APO ) ,20180202T191500Z,,dispatchtribunal.com,English,United States
